text	tag
Kumar viswas neta nahi hai wo to arvind kejriwal ka dalal hai	OAG
ek hi ilaaj hai pakistan par hamalaa  par wo hoga kab yah pataa nahi kyonki hamaare bharat kii sena bhi darati hai pakistan par hamalaa karne se ore bharat kii sarkaar bhi darati hai	OAG
Ache din aa gye... Moun mohan sing ne bolna chalu kr diya	CAG
hamen apane apmaan kaa badla chaiye kuch aisa hona chaiye jisko puri duniya dekhe or jane ke bharat super power ban chukaa he	CAG
Acha he India ke log kuch nhi kar pate is liye wo aisa karte rehte he or karte rahe ge	CAG
aaj phir pakistan kii sena bharat kii seemaa ke andar 200 meter tak aa gayi or hamaare 2 jawan maar diye or unke sar kaat diye... kya ab hamaare desh ke bahadur bajrang dal , shiv sena , vishwa hindu parishad , karani sena , aar es es , vihipi jaisi sanghathan kya pakistan kii seemaa main ghus ke ek ke badale 10 sar laayenge yaa phir inhen sirf gaay kii raksha karke laathiyaan chalaane kii training di jaati he kyun nahin ye bahaduree ke saath pakistan pe lathi , danda lekar chadhaai karte...???? #rashtravaadi_sach	CAG
May god..jai bolne se jo gye h vo vps aa JYE?	CAG
konsi ma jisko kajol ne khaya osaka kya ukhad kiya hijdo ne	OAG
Kab milega jabab bate mat kro sainiko ko azadi do	CAG
Pakistan  Nichkat hai sala hrami kb sudhrega modi ji smjhao	OAG
sushamaa suraaj kahati thi mere ek jawan ko maaregaa to ham 10maarege ab kal kaa intaar karte he 20 ko maarthe he ki nahi yah dekhnaa he	CAG
Modi ji in salo ko kab jawab milega jai sri RaaaaM	OAG
aaplog ninda karo or jisko jo karnaa he wo kar rahaa he	CAG
pakistan par sargical strike se bhi badi strike karne kii jarurat he #deshbhole	CAG
pakistan ne hamaare jawaano ke saath jo kiya vah ek kaerana harakat he musalamaanon ke naam par kalank he ye log saalo ko pakistan me ghoose kar maaro ukhaad pheko  jawan ladte hai shahid hote hai taaki ham sef rah sake   salaam jabajo ko   shahid javaanon ko shradhanjali   jai hind jai jawan	OAG
bhartiya media ko mila dallali kaa pramaan vishwasaneeyata par 180 deshon main 136 waan sthaan !	CAG
Rahul Gandhiji aap U.P. me bar-bar jakar dalito se miliye. Aaj ke dalit yuva aur yuvatiyo ki samasya janakar vo hal kijiye. Keval election ke moke par hi U.P. me mat jaiye. Jaise ki ap ke grandmother Indiraji ka formula aap use kare.	CAG
rajnath singh or modi sirf ninda kar sakate he baaki kuch nahi	CAG
sN netao ke sirf apne se matlab h or kis se bhi nhi jo mar rahah usse marne do ye sale kuch nhi kar sakte har baar pak aisa karta h or hum chup bette h ab ki baar bhi aisa hoga	CAG
Army ko puri tarah se free chor dena chahiye or jo politicians desh k against me bole usko bich chaurahe pr laash tang dena chahiye	OAG
Abe Parmanu Bam Chod Do Pakistan par agar Modi ji Dum h tum    mein Dum Hai Toh Tumko saree Hindu ka wasta Hamare Jawan Mare ja rahe hai Pakistan ko Mar dalo	OAG
Fb PE baaten karwa lo bas lambi lambi... Jo yahan sympathy jhad rahe hain wohi sab karte hain.	CAG
Jo bhasha ka istemal NA-PAK karta hai usi bhasha me samjhega.	CAG
Pakistan ko apni okkad yaad dila deni chaiye ab...bs bhott ho gya...	OAG
jo je si bhasha shamjta he vesi hi bhasha me shamja na chaie.	CAG
Thik hai jub  tak 50 Pakistan suwar ko mar ni data tub tak mat karna ..ya politician log bhut chodu bana  liya desh ke janta ko .	OAG
Sale .Tarik pirjada Etana marege ki dubara TV pe aane se darega....	OAG
jisko interest hai hi nahiserials me toh kam kaise hoga?	NAG
"Terourism ki jagah agar apni economy par ye paisa lagaya hota to pak me itni bhukhmari na hoti ......aur hum bhi garv se kehte ki pak humse se hi alag huaa hamara ""chhota bhai"" mulk h"	CAG
ab sau gay saare desh bhakt kaha gai deshbhakti.  mer sabhi deshavaasiyon sabko ek hone kaa vakt aa gaya he ki in bharshat netaaon par juta marane kaa.yah bas note or vot batorne ke liye he bas	OAG
Modi ji, aaur kitne jawan saheed honge ? Bina lade he jawan mare ja rahe hain.  Kahi jawan bagawat na kar de ? Sena ke aur pariksha na le ?	OAG
apane kaarykaal main kuch nahin bolaa ab tisayu khoj rahaa he	CAG
Malik teri maa lagta hai tujhe pakistan se hi karakar lai hogi	OAG
achhaa kiya bhaijan 2/4or daagon idhar sab hijra log he CM /PM faiji janata sab saalaa hijra he jisame dam he o bam phek rahaa he rajnath kari gand chuudaa legaa kaam khatm	OAG
kitni ajeeb baat he ki ek kaalpanik kerector bahubali kii maut kaa raaj jaanane ke liye puraa desh theatron par umada padaa he .kaash ki itane log milakar sarkaar ke saamne khadey hokar yah poochhate ki bataao aatankwaadi or naksalwadi hamaare phogiyon ko kaise maar  rahe hai, to desh kii tasviir hi badal jaati .	CAG
Sir ye ku nahi bolte ki hamr khane ku nahi dia. :D	CAG
pakistan kaaphi khatarnaak desh he,iskaa ek hi upaay he , puri tarah se nestnabut	OAG
Pakistan ka ilaz Hai hamare desh me pal rahe desh keun gaddaro ko goli maar do, Pakistan khud hi barbad ho jayega...	OAG
Hindu aghori insan ka meat khata hai  aur kheta hi har har mahadev	CAG
"sahi nirnay ,sarkaar sota rahe ghumta rahe ""or jawan shahid hota sahe? jabatak sena kaa shar na aae tab tak shav ko  mukhagni na de ,"	CAG
jab hamaare  jawan  nahi rahe  ge genetic india  kis  kaam kaa bhai  jawaano  sidhaa hamalaa ke liye ection do	CAG
sahi kiya. 56 inchi rat nahin. hame wo kaatil bat chahie.	CAG
pakistan ka fill & final karna hi hoga... bas bahut ho gaya hai...	CAG
Hamare neta  darpok hai  sena me unke ghar ka to koi hota nahi  pm g apne man ki baat kar rahe hai jarurat hai sena ko apne man ki karne  de bas   jahil kutto ki kya majal  aankh utha kar nahi dekhege hamari  taraf	OAG
hindustan  kaa koi bhi netaa naa koi rajnatik  party  iskaa  hal  nahin kar sakate yadi sena taktha palat karade  to chaar  din main hi is samasya kaa samaadhaan  ho jayega	CAG
Ab sab netao ka phir ninda karna padega aur kahenge Pakistan k is kayrana harkat ka munhatod jawab diya jayega	CAG
Modi to yahi bol rahe the pm banne se pah le ko o 1 ko marege to ham 10 marege aaj kya huaa	CAG
Smirti irani ji kha hai jo grahmantri  aur prdhanmantri dr.manmohan singh ko chudia bhejti thi...kha hai ek sir ke bdle 100 sar lane wale...aree  kuch toh kro ...	OAG
"bahubali - adubhut ore anany   dhanya he dakshin bhartiya cinema jisane india ko nahi bharat ko darshaya he . aaj kaaphi samay baad bharat desh kii paribhaasha saanskratik mulyon ko saadhy kiya he . daaru ,ashleelata ,dhumrapaan se dur ek safal paariwarik logo ke saath dekhne vaali cinema ko logo ke dilo main aatmsaar kiya he .  bhartiya samskruti ,parampara kaa abhas  bhartiya mitti kaa abhas  bhartiya bhashaa shudhd hindi , sanskrat kaa abhas  bharatiya mohak nrity ,sangeet ,puja kaa abhas  bhartiya paridhaanon kaa abhas  bhartiya naamo kaa abhas  bhartiya kala kaa abhas  bhartiya hone kaa abhas  bhartiya aacharan kaa abhas  bhartiya dharm ,kshatriyata kaa abhas   ore sabase badi baat kya baat he prabhas   *bahubali* kii safalataa ke peeche agar sab se badi koi baat he to wo he, usame kiya gaya *hindutv kaa sammaan* !  film shuru hote hi *ganesh* ji kii puja, *bhagwaan shrikrishna* kii puja or bhajan, *jai bhavani* kaa naaraa, *mahadev* ji ko kiya gaya raktabhishek or jalabhishek, sanskrit main kiya gaya rajbhishek, mahishmati samryajya kaa *sanskrit main raashtragan* aadi kai prakaar se *hindutv kaa sammaan* kiya gaya he film me.  bollywood main aaj tak naam chalata tha mughaleajam kaa ab naam chalata he bahubali kaa seculro main machi khalabali.......  #Bahubali_2   bahubali bhaag 2 release ho chuki he... ""jaiprakash chaukase chhap"", secular film samikshakon ko pet main dard hone laga he...   khan tikdi or rajkpur parivaar kii chamachagiri main jivan bitaane vaale tathakthith pragatisheel film sameekshak jinhone ""anaarakali of aara"" jaisi kooda film par chaar-chaar sakaaratmak rivyuu likh maare... ve ""bahubali"" ko computer janit doum darje ke abhinay vaali anemated film bataane main lag gaye hai...   ===================== secularism insaan ko buddhiheen to banaata hi he,  andha bhi kar detaa he, ye nahin pataa tha....."	NAG
Pm ya ministers ke bayanbaaji nahi chahaiye  shahido ko Justice chahaiye tic to tack	OAG
Pata nahi ki, kabtak Pakistan ess tarah attack karte rahega?   Ess wajahse Pakistan army k log bhi Marr rahe hai aur Indian Army k bhi....   Marnewale to Marr jaate hai par unke piche jo pariwar hai unka kya???   Humne pray karne k liye etne mandir, masjid, church, Gurudwara banwaaye hai aur sabhi ka dharm sirf INSANIYAT ko sabse pehle importance deta hai par eske baawjud bhi log HINSAA ka raasta apna rahe hai.   So ye sab dekhne k baad muze yahi mehsus hota hai ki, shanti insan k andar honi chahiye.. Baahar nahi. Jahan dimag shant nahi, dimag mai galat soch hai to baahar ki shanti ya khubsurati usse change nahi kar payegi.   BHAGWAN/ALLLAH, India-pakistan k jo log ess attack mai maare gaye unki aatma ko shanti de.	NAG
modi ji ko wo yaad aana chahea ki pak ko usi ki bhasa me jawab dena cheye ye love letter likhna band kare...........	CAG
Kahte hai Gujrat ka godhra kand bhi eak badla tha train main aag lagne ka.	CAG
bolnaa nahin he kuch karke dikhaae.har samay sirf bolne se kuch nahi hoga.	CAG
ham to sainiko ko shradhanjali de dekar hi thak gaye he sahab   par ye 56 inch vaale na jane kyon munh main anguli dawa ke baithe he ..\U0001f44c	CAG
Ye log desh ke sabse bade beiman log hai ye desh ko kevl barbad kar sakte hai	CAG
modi ke gungan karne vaale bijepi parast media ,ab aap modi ke 56 inch seenaa kaha gaya,congress ke sarkaar ke samay bahut khilaafat bolte ho,ab aap logo kii sabhi media waalon kii bolti band kya he???	OAG
pakistan main ek baar phir sargical stike karnaa chahie or usase kadaa sargical stike ho taki pakistan ek baar phir se soche	CAG
7 lakh Indian army thordy sy Kashmirs Mujahdeen ko control nahi ker skti.. wo pak Army sy keya lardy gi??	OAG
Reliance Jio se request hai ki free Mai all India ko de rage hai to arose requests hai ki Desh ke Shahid biro ke LIYE Fund de, Thanks	NAG
Per to TV per deker hob maza miliga apko gar sa nikal ker tank ka oper charadiga hahhaahahah	CAG
kitni ajeeb baat he ki ek kaalpanik kerector bahubali kii maut kaa raaj jaanane ke liye puraa desh theatron par umada padaa he .kaash ki itane log milakar sarkaar ke saamne khadey hokar yah poochhate ki bataao aatankwaadi or naksalwadi hamaare phogiyon ko kaise maar  rahe hai, to desh kii tasviir hi badal jaati .	CAG
bhaiya ham v wahi kah rahe h...sarkar bs free kar de..bhai sahab m v bjp ka hi hu.army k liye kha mne na ki sarkar ko blaim kiya..	CAG
Hahahah Singh saab bus karo.. jab bolna tha 10saal pehle.. tabh ordinary people kaha thae.. jab scam pe scam ho rahe thae	CAG
lagan thakur tu market jake gan lekar pakistan ja or maan chod aa unki plz jo yahan se bakkodi kr rahaa he	OAG
Hame pakistan se ya wha ke darm se nahi waha ke logo se h	CAG
Pakista ko khatm krna hoga rasaynik bam se sale katuye	OAG
"Sultan Sulemanthora padh le beta, atleast apne baap""India"" ki spelling to sahi likh bhosri k"	OAG
Daud khuda hai jo muslim zinda nahi rahte kuch kaam rabb pe bhi chord dijye	CAG
main bharat kii beti hoon ,, maan sammaan se jeene kaa haq jitna aapako he utana hi mujhe he ,, lekin afsos is desh kii janata soi hui he ...  abhi bhi samay he jaag jaao or ek shashakt mahila rajaneta kaa chunaav karo ,, agar sahamat hai to pej avashya like karen -   Please like- Mayawati   Please like - Mayawati   Facebook.com/BehenMayawati	CAG
faruk abdulla jaise netao ko sena goli maar de desh me shanti aa jaayegi	CAG
Jo modi ji soche whi shi hai...i m with u modi ji...	CAG
To the Pakistani Leaders and people..... namaskara ...... kya aap ham hindustaniyon ko samajha sakate he  ki jab aman ke liye hamane apana desh baant kar  pakistan bana diya .... phir yah pakistani netaa aman chaiyn se kyon nahin khud rahete or  kyon janata ko nahin rahane dete ??? aakhir kahaan jaataa he yah rasta ??? zawaab zarur dena.?? sainik chaahe zis desh kaa ho marataa wohi he, jabaki marane ke halaat netaa banaate he , netaaon ko armi main 4 saal seva karke hi netaa banane kaa adhikaar milanaa chaiye chaahe wo kisi desh kaa ho tabhi duniya main aman channel aayegaa .	CAG
bahut jald pradhanmantri ji ninda karenge koi bhartiya ko ghabaraane kii jarurat nahi?	CAG
ek par ek hamare desh ki sipahi ko marate karne hai or neta log bolte hai iss bar karara jabab denge ...kabtak bujdil ki tarah baithe rho ge mere desh ki neta ji...kabtak...socho jara jisane beta bhai pati khoya hai usape kya bit rhi hogi...mai to kahata hu jo v karna hai ek bar me khatam karo...ye roj ki ladai....chahe to hum ya fir....pakistan jo chup kar war karta hai sala...hamari desh ki janta sochta tha ki koi hamare desh me achha PM bane or jab ban gaye sab khush huye ki ab hamare desh ki sipahi ko koi chhu nhi sakta fir aisa kyo ho rha hai  manniyePM ji...dedo puri chhu hamare desh ki javano ko ki mita kar rakha de pakistan ke namo nisano ko....jai hind.....	CAG
Roj roj yudh karne se behtar ek baar me faisla kar dena chaahiye	CAG
Pakistan agar 1 aadmi hotato to usko ulta latkakar niches bahot sari Mirchi ko aag lagakar uska dhua jab tak lagata jab tak uski aawaj band Nahi ho jati	OAG
Maloom nahi hamari sarkar kis baat ka intizaar kar rahi hai	CAG
tum logon ka koi b kuch kar dy ilzaam kha makhu pakistan py daal daty ho	OAG
Ab ar  ya par  ho  Jana chaheya	CAG
ab hamaare netaa log is baat ki kadi se kadi ninda karenge.	CAG
.... Bus tu politics chodkar  , Bhainso ka dhanda Kar le ..	OAG
or  vaise  bhi  bhai  mujhe  sirf  pakistaniyo  se  nfrt  h  muslman  bhaiyo  se  nhi	CAG
Pyar ka pyar se ,nafrat ka nafrat,agar vo hmare ek jwan ko marte h hme 4 jwan marne honge.tabhi akal aayegi pakistan ko.	CAG
garibo kii ek nishchit paribhaasa evam paimaana banaao ji vaastavik garib koun?	CAG
Boundary wall lagni chahiye aur uspe najar rakhne ke liye sniper ke saath apne jawan lagane chahiye. Taki 10 km dur se hi unka khatama kiya ja sake. Humare bhaiyonki jaan aur kitni jokhim me dalte baithenge.	CAG
jab raksha mantri hi kaam chalau ho to raksha kaise hogi ?	CAG
koi kehta hai china ke products ko ban karo aur national team hi chinese product ka prachar karengi\U0001f609 abki baar dogli sarkar\U0001f609	CAG
abhi thodi der ruko hamaare grahamantri ji . or kuch mantri mahoday kanhenge ki hamaare javaanon kii shahadat bekaar nahi jaaegi saala har bar yahi sunta hua	CAG
Baluchistan in making .. Before end of mid 2018 ...mark my words	CAG
javaanoki shahadat verth nahin jaaegi nahin jaaegi 60 salose sun rahe he isliye aapako laaye he ab parinaam chahie .....apane gharka khoke dekho phir kabhi nahin kahoge shahadat verth nahin jaaegi...sidhaa jawaab doge	CAG
Kadi ninda toh ho jati hai..per jawano ki family puri life suffer karti hai..aisi situation aane he kyu di jati hai..pehle se he strict action hona chahiye taaki pak k busdil sainik apni harkato se baaz aae..#jaijawanjaikisan	CAG
koi Baat nahi ham pant Jali ka Misail Maar dete he...ye Gaya Pakistan or ho Gaya finish\U0001f602\U0001f602\U0001f602\U0001f602\U0001f609\U0001f609\U0001f609\U0001f609	CAG
Pakistan itna shash Dekha rha h or Hum shant rhe nhii pm mhodye ji Kuch kro	CAG
ab raaj nath singh kahenge ham isaki ninda  karte hai .....tumse naa ho paayegaa ...tum istipha do ..	CAG
Benchod madar chot galya neklti hn begart Indian county ESA karo ga en ko apni country chor ke bhage ge	OAG
No my dear Re.1/- Jo karta hai bo chori karta hai sedha jail. par Jo Rs.10000000+ karta hai bo Ghotala karta hai uska lea or kai corore ka jach committee baitha ga.  bara chori k lea bara dimag or audha chayea es lea hamara constitution unko jail nehi bhaj ta	OAG
Ise to kahte he desh bhakt karna nai bilke karna he	CAG
Had ho gayee ab to PM SAHAB KYA SO RAHE HEIN  YA  RAKSHA MANTRI NASHE MEON HEIN BAHUT HO GYA AB NAHI TO NETAYON KO SABAKSOKHANA PADEGA JINHE APNI  TYAGPATAR DE BJP SAANSAD ......	CAG
modi sarkaar papad tal kar bhejne vaali he sabase karaara jawaab hoga kyon bhaiyon hoga ke nahin ...	CAG
kB tak baithe rahenge hm sbhi chup chap aakhir ku hm terrorist ko muh Tod jawab nhi de sakte	CAG
bhai sahi ko sahi or galat ko galat kahana siikho. shaayad akhilesh main wo kshamta nahin rahi hogi. isile to janata ne is sarkaar ko janadesh diya he.	CAG
Bahut gussa may desh hay...... Positive mind laker kam karne hay.	CAG
ab bhi nafrat kii raajnneeti haaavee he bhagatau par aisi baaten karte hai bharat sirf inhi kaa he	CAG
pakistan ko unki hi bhasha me modiji javab de rahe hai aur jawan marte rahete hai.kya sina hai?kaha gaye vivekji jo surgical strike aur maoist ke baare me badh chadhkar batate the?ye bhi likho na FB pe.	OAG
Sale madhar chod pichhe se var karte he samne aao salo	OAG
koi baat nahin. . kal tak 20sir aayenge pakistanio ke sahib ne (jumala) kaha tha	CAG
Yeh aisa ho gaya ki classroom ke do leechad badmaash bacche aapas me lad pade aur bakiyo ko mazaa aa gaya. Pelo ek dusre ko... \U0001f602	OAG
Jo bhi pakistaani hai yahan se nikal jao comments karne ki ZAROORAT nahi hai,,,	OAG
Is sabka responsible ABP news bhi h! Sare din modi k gun na gaake Kabhi uske khilaaf bhi awaaz uthani seekho. Janta chutia Nhi h Sab pata chalta h ki kitne bike hue ho tum.	CAG
north Korea  p m bapka  betahe  .Donal  ak larki baj aar dalalhe  sala	OAG
Kashmir ke cops mare toh mujhe koi fark nhi parta..  Yaad h mujhe jo IIT campus mai non Kashmiris k sath kiya tha...  But army ko kuch nhi honi cahiye...  Unko salute..	OAG
jise jo bhashaa samaj aati he, use usee bhashaa main jawaab dena uchit hota he. bas puraa desh ek sur main khadaa rahe	CAG
Abhi lagta h aapko ki puchna h ek baar bus apne army wale real hero ko. khula chhod doo woo map se pakistan hi gayab kar denge..... H na sahi kha na... \U0001f608\U0001f608\U0001f608	CAG
"Digital india se judiye apane Android mobile se ab Rs. 15000-50000/maheenaa kamaayen. bas aapako Advertising karnaa he. or company aapako har maah aapke bank account me rupaya degi... bas aap is whatsApp no. ( 8017025376 )par ""info "" likh kar send kiijie.."	NAG
Bhalt logo gay ka kasam khane k siva aur kuch karte bhi ho kya	CAG
